,HomeTeam,Awayteam,LotteryNo,league,section,year,mon,day,boteHome,boteDraw,boteAway,home_rank,home_point,home_win,home_draw,home_lose,home_win_onHome,home_draw_onHome,home_lose_onHome,home_getScore,home_AvegetScore,home_lossScore,home_AvelossScore,home_shootNum,home_shootedNum,home_getCount_0,home_getCount_1,home_getCount_2,home_getCount_3,home_lossCount_0,home_lossCount_1,home_lossCount_2,home_lossCount_3,home_RecentScore,home_RecentAveScore,home_RecentLoss,home_RecentAveLoss,away_rank,away_point,away_win,away_draw,away_lose,away_win_onAway,away_draw_onAway,away_lose_onAway,away_getScore,away_AvegetScore,away_lossScore,away_AvelossScore,away_shootNum,away_shootedNum,away_getCount_0,away_getCount_1,away_getCount_2,away_getCount_3,away_lossCount_0,away_lossCount_1,away_lossCount_2,away_lossCount_3,away_RecentScore,away_RecentAveScore,away_RecentLoss,away_RecentAveLoss
471,C大阪,磐田,1101,J1,16,2019,06,22,56,27,17,10,42,13,3,4,5,2,2,30,1.05,20,1,185,230,4,5,8,3,8,7,4,1,4,1.33,6,2,16,30,7,9,6,16,30,7,32,1.45,25,1.1400000000000001,244,176,7,3,10,2,6,8,7,1,3,1,5,1.67
472,仙台,F東京,1101,J1,16,2019,06,23,27,23,50,13,11,2,5,11,0,3,6,18,1,35,1.94,189,234,4,10,4,0,2,6,4,6,3,1,7,2.33,1,38,11,5,5,1,38,11,35,1.67,27,1.29,216,207,3,6,7,5,8,5,3,5,3,1,3,1
473,琉球,甲府,1101,J2,19,2019,06,22,27,26,47,10,23,6,5,11,2,4,4,32,1.45,38,1.73,218,227,5,10,4,3,3,9,5,5,9,3,4,1.33,4,35,8,11,3,4,35,8,31,1.41,25,1.1400000000000001,168,235,4,8,7,3,7,9,3,3,2,0.67,2,0.67
474,町田,岡山,1101,J2,19,2019,06,23,30,30,40,16,29,7,8,7,3,6,2,23,1.05,23,1.05,163,193,9,6,5,2,9,6,5,2,1,0.33,3,1,8,27,7,6,9,8,27,7,20,0.91,23,1.05,181,227,7,11,3,1,6,9,7,0,5,1.67,4,1.33
475,山口,岐阜,1101,J2,19,2019,06,22,59,21,20,19,19,5,4,13,4,1,6,23,1.05,39,1.77,230,257,7,9,5,1,3,5,10,4,5,1.67,4,1.33,22,31,9,4,4,22,31,9,29,1.71,19,1.12,144,173,3,6,2,6,6,5,4,2,5,1.67,4,1.33
476,金沢,新潟,1101,J2,19,2019,06,22,34,28,38,9,28,7,7,8,3,5,3,31,1.41,31,1.41,228,202,7,8,3,4,6,8,4,4,1,0.33,2,0.67,13,31,7,10,5,13,31,7,30,1.3599999999999999,27,1.23,223,160,4,11,2,5,7,9,2,4,1,0.33,2,0.67
477,徳島,福岡,1101,J2,19,2019,06,22,56,23,21,11,44,13,5,4,5,4,2,36,1.6400000000000001,18,0.82,214,180,3,9,4,6,9,10,2,1,4,1.33,2,0.67,21,40,12,4,6,21,40,12,25,1.1400000000000001,19,0.86,176,163,4,12,5,1,9,8,4,1,6,2,2,0.67
478,清水,横浜M,1099,J1,15,2019,06,15,21,17,62,18,12,3,3,14,2,0,8,26,1.03,45,2.25,203,248,4,11,1,4,2,3,7,8,5,1.67,5,1.67,3,33,10,3,8,3,33,10,43,2.05,34,1.62,271,211,2,8,1,10,4,7,4,6,9,3,3,1
479,松本,仙台,1099,J1,15,2019,06,15,38,28,34,12,20,4,8,10,3,2,4,21,0.95,36,1.6400000000000001,207,227,7,9,6,0,4,7,7,4,4,1.33,9,3,16,11,2,5,11,16,11,2,18,1,35,1.94,189,234,4,10,4,0,2,6,4,6,3,1,7,2.33
480,大分,名古屋,1099,J1,15,2019,06,15,30,23,47,6,25,7,4,9,3,3,4,23,1.15,28,1.04,148,228,6,7,5,2,6,5,6,3,3,1,2,0.67,4,33,10,3,5,4,33,10,30,1.67,19,1.06,174,152,3,6,6,3,6,7,3,2,6,2,4,1.33
481,浦和,鳥栖,1099,J1,15,2019,06,15,58,22,20,10,30,9,3,7,3,3,4,26,1.37,34,1.79,172,240,6,4,6,3,4,5,5,5,2,0.67,6,2,17,17,4,5,7,17,17,4,19,1.19,22,1.38,120,153,7,3,2,4,4,5,5,2,7,2.33,7,2.33
482,F東京,神戸,1099,J1,15,2019,06,15,68,17,15,1,38,11,5,5,6,0,4,35,1.67,27,1.29,216,207,3,6,7,5,8,5,3,5,3,1,3,1,13,26,6,8,7,13,26,6,35,1.67,35,1.67,281,223,4,6,6,5,3,6,7,5,9,3,5,1.67
483,磐田,G大阪,1099,J1,15,2019,06,15,33,26,41,14,30,7,9,6,5,4,3,32,1.45,25,1.1400000000000001,244,176,7,3,10,2,6,8,7,1,3,1,5,1.67,15,32,10,2,6,15,32,10,26,1.44,23,1.28,204,223,3,6,8,1,3,10,2,3,5,1.67,2,0.67
484,大宮,岐阜,1099,J2,18,2019,06,15,79,12,9,3,29,8,5,9,4,3,3,21,0.95,26,1.18,199,213,7,11,3,1,7,9,4,2,5,1.67,4,1.33,22,31,9,4,4,22,31,9,29,1.71,19,1.12,144,173,3,6,2,6,6,5,4,2,5,1.67,4,1.33
485,千葉,鹿児島,1099,J2,18,2019,06,15,51,23,26,16,29,9,2,11,3,1,7,28,1.27,26,1.18,195,235,5,8,7,2,8,4,8,2,4,1.33,3,1,18,27,8,3,7,18,27,8,28,1.56,25,1.3900000000000001,178,162,4,8,2,4,5,5,5,3,1,0.33,5,1.67
486,山形,水戸,1099,J2,18,2019,06,15,38,31,31,2,26,6,8,8,4,3,4,21,0.95,22,1,222,186,9,9,1,3,8,9,3,2,2,0.67,4,1.33,1,30,8,6,8,1,30,8,37,1.6800000000000002,33,1.05,269,238,5,5,6,6,5,5,8,4,8,2.67,4,1.33
487,京都,琉球,1099,J2,18,2019,06,15,65,19,16,5,34,9,7,6,7,2,1,28,1.27,24,1.09,210,198,7,5,8,2,8,7,5,2,5,1.67,6,2,10,23,6,5,11,10,23,6,32,1.45,38,1.73,218,227,5,10,4,3,3,9,5,5,9,3,4,1.33
488,甲府,東京V,1099,J2,18,2019,06,15,69,17,14,4,35,8,11,3,6,4,1,31,1.41,25,1.1400000000000001,168,235,4,8,7,3,7,9,3,3,2,0.67,2,0.67,13,31,8,7,7,13,31,8,26,1.18,22,1,181,199,7,8,4,3,8,8,4,2,2,0.67,2,0.67
489,金沢,愛媛,1099,J2,18,2019,06,15,56,26,18,9,28,7,7,8,3,5,3,31,1.41,31,1.41,228,202,7,8,3,4,6,8,4,4,1,0.33,2,0.67,17,18,4,6,12,17,18,4,21,0.95,29,1.32,157,225,10,7,2,3,6,7,6,3,0,0,1,0.33
490,甲府,山形,1098,J2,17,2019,06,08,44,26,30,3,35,8,11,3,6,4,1,31,1.41,25,1.1400000000000001,168,235,4,8,7,3,7,9,3,3,2,0.67,2,0.67,1,26,6,8,8,1,26,6,21,0.95,22,1,222,186,9,9,1,3,8,9,3,2,2,0.67,4,1.33
491,長崎,岡山,1098,J2,17,2019,06,08,63,20,17,6,40,11,7,4,7,2,1,30,1.3599999999999999,23,1.05,217,205,4,8,8,2,7,9,4,2,4,1.33,6,2,10,27,7,6,9,10,27,7,20,0.91,23,1.05,181,227,7,11,3,1,6,9,7,0,5,1.67,4,1.33
492,岐阜,新潟,1098,J2,17,2019,06,08,23,21,56,22,31,9,4,4,4,3,1,29,1.71,19,1.12,144,173,3,6,2,6,6,5,4,2,5,1.67,4,1.33,16,31,7,10,5,16,31,7,30,1.3599999999999999,27,1.23,223,160,4,11,2,5,7,9,2,4,1,0.33,2,0.67
493,大宮,京都,1098,J2,17,2019,06,08,43,24,33,5,29,8,5,9,4,3,3,21,0.95,26,1.18,199,213,7,11,3,1,7,9,4,2,5,1.67,4,1.33,4,34,9,7,6,4,34,9,28,1.27,24,1.09,210,198,7,5,8,2,8,7,5,2,5,1.67,6,2
494,徳島,町田,1098,J2,17,2019,06,08,33,32,35,14,44,13,5,4,5,4,2,36,1.6400000000000001,18,0.82,214,180,3,9,4,6,9,10,2,1,4,1.33,2,0.67,13,29,7,8,7,13,29,7,23,1.05,23,1.05,163,193,9,6,5,2,9,6,5,2,1,0.33,3,1
495,山口,横浜C,1098,J2,17,2019,06,08,20,17,63,20,19,5,4,13,4,1,6,23,1.05,39,1.77,230,257,7,9,5,1,3,5,10,4,5,1.67,4,1.33,12,20,6,2,11,12,20,6,25,1.32,37,1.95,163,227,5,8,2,4,2,4,9,4,4,1.33,4,1.33
496,琉球,金沢,1098,J2,17,2019,06,08,50,24,26,9,23,6,5,11,2,4,4,32,1.45,38,1.73,218,227,5,10,4,3,3,9,5,5,9,3,4,1.33,8,28,7,7,8,8,28,7,31,1.41,31,1.41,228,202,7,8,3,4,6,8,4,4,1,0.33,2,0.67
497,水戸,福岡,1098,J2,17,2019,06,09,57,23,20,2,30,8,6,8,4,3,5,37,1.6800000000000002,33,1.05,269,238,5,5,6,6,5,5,8,4,8,2.67,4,1.33,18,40,12,4,6,18,40,12,25,1.1400000000000001,19,0.86,176,163,4,12,5,1,9,8,4,1,6,2,2,0.67
498,栃木,千葉,1098,J2,17,2019,06,09,26,29,45,17,33,9,6,7,3,5,3,22,1,20,0.91,209,157,8,7,6,1,8,9,4,1,7,2.33,5,1.67,15,29,9,2,11,15,29,9,28,1.27,26,1.18,195,235,5,8,7,2,8,4,8,2,4,1.33,3,1
499,鹿児島,東京V,1098,J2,17,2019,06,09,20,17,63,21,27,8,3,7,4,1,4,28,1.56,25,1.3900000000000001,178,162,4,8,2,4,5,5,5,3,1,0.33,5,1.67,11,31,8,7,7,11,31,8,26,1.18,22,1,181,199,7,8,4,3,8,8,4,2,2,0.67,2,0.67
500,愛媛,柏,1098,J2,17,2019,06,09,14,15,71,19,18,4,6,12,2,3,7,21,0.95,29,1.32,157,225,10,7,2,3,6,7,6,3,0,0,1,0.33,7,30,9,3,7,7,30,9,35,1.8399999999999999,28,1.47,218,195,2,9,2,6,5,5,4,5,3,1,4,1.33
501,八戸,藤枝,1098,J3,11,2019,06,09,27,21,52,16,18,5,3,9,3,1,5,23,1.35,31,1.8199999999999998,137,176,4,4,8,1,3,3,7,4,7,2.33,9,3,6,30,9,3,6,6,30,9,33,1.83,29,1.6099999999999999,206,143,3,6,2,7,2,6,7,3,4,1.33,4,1.33
502,仙台,名古屋,1097,J1,14,2019,06,01,18,18,64,18,11,2,5,11,0,3,6,18,1,35,1.94,189,234,4,10,4,0,2,6,4,6,3,1,7,2.33,3,33,10,3,5,3,33,10,30,1.67,19,1.06,174,152,3,6,6,3,6,7,3,2,6,2,4,1.33
503,磐田,神戸,1097,J1,14,2019,06,01,33,21,46,15,30,7,9,6,5,4,3,32,1.45,25,1.1400000000000001,244,176,7,3,10,2,6,8,7,1,3,1,5,1.67,13,26,6,8,7,13,26,6,35,1.67,35,1.67,281,223,4,6,6,5,3,6,7,5,9,3,5,1.67
504,鳥栖,C大阪,1097,J1,14,2019,06,01,31,26,43,14,17,4,5,7,3,3,3,19,1.19,22,1.38,120,153,7,3,2,4,4,5,5,2,7,2.33,7,2.33,9,42,13,3,4,9,42,13,30,1.05,20,1,185,230,4,5,8,3,8,7,4,1,4,1.33,6,2
505,松本,清水,1097,J1,14,2019,06,01,42,26,32,12,20,4,8,10,3,2,4,21,0.95,36,1.6400000000000001,207,227,7,9,6,0,4,7,7,4,4,1.33,9,3,17,12,3,3,14,17,12,3,26,1.03,45,2.25,203,248,4,11,1,4,2,3,7,8,5,1.67,5,1.67
506,川崎,浦和,1097,J1,14,2019,06,01,69,16,15,2,53,17,2,1,9,1,0,59,2.95,18,0.09,320,139,2,2,3,13,7,8,5,0,7,2.33,2,0.67,11,30,9,3,7,11,30,9,26,1.37,34,1.79,172,240,6,4,6,3,4,5,5,5,2,0.67,6,2
507,札幌,広島,1097,J1,14,2019,06,01,33,24,43,8,17,4,5,11,1,3,6,23,1.15,40,2,240,233,7,5,6,2,4,6,3,7,0,0,6,2,7,25,7,4,7,7,25,7,27,1.05,22,1.22,202,181,3,8,3,4,7,5,3,3,4,1.33,3,1
508,F東京,大分,1097,J1,14,2019,06,01,64,21,15,1,38,11,5,5,6,0,4,35,1.67,27,1.29,216,207,3,6,7,5,8,5,3,5,3,1,3,1,4,25,7,4,9,4,25,7,23,1.15,28,1.04,148,228,6,7,5,2,6,5,6,3,3,1,2,0.67
509,G大阪,鹿島,1097,J1,14,2019,06,01,22,20,58,16,32,10,2,6,4,0,5,26,1.44,23,1.28,204,223,3,6,8,1,3,10,2,3,5,1.67,2,0.67,6,33,10,3,7,6,33,10,31,1.55,27,1.35,277,153,6,3,7,4,2,10,7,1,3,1,3,1
510,岡山,愛媛,1097,J2,16,2019,06,01,47,30,23,11,27,7,6,9,5,3,5,20,0.91,23,1.05,181,227,7,11,3,1,6,9,7,0,5,1.67,4,1.33,17,18,4,6,12,17,18,4,21,0.95,29,1.32,157,225,10,7,2,3,6,7,6,3,0,0,1,0.33
511,柏,岐阜,1097,J2,16,2019,06,01,82,11,7,6,30,9,3,7,4,1,5,35,1.8399999999999999,28,1.47,218,195,2,9,2,6,5,5,4,5,3,1,4,1.33,22,31,9,4,4,22,31,9,29,1.71,19,1.12,144,173,3,6,2,6,6,5,4,2,5,1.67,4,1.33
512,水戸,山口,1097,J2,16,2019,06,01,70,18,12,1,30,8,6,8,4,3,5,37,1.6800000000000002,33,1.05,269,238,5,5,6,6,5,5,8,4,8,2.67,4,1.33,21,19,5,4,13,21,19,5,23,1.05,39,1.77,230,257,7,9,5,1,3,5,10,4,5,1.67,4,1.33
513,福岡,大宮,1097,J2,16,2019,06,02,20,23,57,19,40,12,4,6,5,2,4,25,1.1400000000000001,19,0.86,176,163,4,12,5,1,9,8,4,1,6,2,2,0.67,3,29,8,5,9,3,29,8,21,0.95,26,1.18,199,213,7,11,3,1,7,9,4,2,5,1.67,4,1.33
514,札幌,G大阪,1096,J1,13,2019,05,25,55,18,27,7,17,4,5,11,1,3,6,23,1.15,40,2,240,233,7,5,6,2,4,6,3,7,0,0,6,2,14,32,10,2,6,14,32,10,26,1.44,23,1.28,204,223,3,6,8,1,3,10,2,3,5,1.67,2,0.67
515,清水,仙台,1096,J1,13,2019,05,25,44,27,29,18,12,3,3,14,2,0,8,26,1.03,45,2.25,203,248,4,11,1,4,2,3,7,8,5,1.67,5,1.67,16,11,2,5,11,16,11,2,18,1,35,1.94,189,234,4,10,4,0,2,6,4,6,3,1,7,2.33
516,C大阪,F東京,1096,J1,13,2019,05,25,21,21,58,11,42,13,3,4,5,2,2,30,1.05,20,1,185,230,4,5,8,3,8,7,4,1,4,1.33,6,2,1,38,11,5,5,1,38,11,35,1.67,27,1.29,216,207,3,6,7,5,8,5,3,5,3,1,3,1
517,浦和,広島,1096,J1,13,2019,05,26,48,23,29,10,30,9,3,7,3,3,4,26,1.37,34,1.79,172,240,6,4,6,3,4,5,5,5,2,0.67,6,2,8,25,7,4,7,8,25,7,27,1.05,22,1.22,202,181,3,8,3,4,7,5,3,3,4,1.33,3,1
518,鳥栖,鹿島,1096,J1,13,2019,05,26,14,14,72,17,17,4,5,7,3,3,3,19,1.19,22,1.38,120,153,7,3,2,4,4,5,5,2,7,2.33,7,2.33,5,33,10,3,7,5,33,10,31,1.55,27,1.35,277,153,6,3,7,4,2,10,7,1,3,1,3,1
519,横浜M,磐田,1096,J1,13,2019,05,26,69,16,15,6,33,10,3,8,6,1,4,43,2.05,34,1.62,271,211,2,8,1,10,4,7,4,6,9,3,3,1,12,30,7,9,6,12,30,7,32,1.45,25,1.1400000000000001,244,176,7,3,10,2,6,8,7,1,3,1,5,1.67
520,名古屋,松本,1096,J1,13,2019,05,26,83,9,8,2,33,10,3,5,6,1,2,30,1.67,19,1.06,174,152,3,6,6,3,6,7,3,2,6,2,4,1.33,13,20,4,8,10,13,20,4,21,0.95,36,1.6400000000000001,207,227,7,9,6,0,4,7,7,4,4,1.33,9,3
521,神戸,湘南,1096,J1,13,2019,05,26,29,21,50,15,26,6,8,7,3,4,5,35,1.67,35,1.67,281,223,4,6,6,5,3,6,7,5,9,3,5,1.67,9,9,2,3,13,9,9,2,14,0.78,31,1.72,130,236,9,4,5,0,3,7,1,7,0,0,5,1.67
522,大分,川崎,1096,J1,13,2019,05,26,23,20,57,3,25,7,4,9,3,3,4,23,1.15,28,1.04,148,228,6,7,5,2,6,5,6,3,3,1,2,0.67,4,53,17,2,1,4,53,17,59,2.95,18,0.09,320,139,2,2,3,13,7,8,5,0,7,2.33,2,0.67
523,京都,山口,1096,J2,15,2019,05,25,68,18,14,5,34,9,7,6,7,2,1,28,1.27,24,1.09,210,198,7,5,8,2,8,7,5,2,5,1.67,6,2,20,19,5,4,13,20,19,5,23,1.05,39,1.77,230,257,7,9,5,1,3,5,10,4,5,1.67,4,1.33
524,東京V,千葉,1096,J2,15,2019,05,25,58,22,20,10,31,8,7,7,4,3,3,26,1.18,22,1,181,199,7,8,4,3,8,8,4,2,2,0.67,2,0.67,15,29,9,2,11,15,29,9,28,1.27,26,1.18,195,235,5,8,7,2,8,4,8,2,4,1.33,3,1
525,琉球,新潟,1096,J2,15,2019,05,25,45,28,27,9,23,6,5,11,2,4,4,32,1.45,38,1.73,218,227,5,10,4,3,3,9,5,5,9,3,4,1.33,13,31,7,10,5,13,31,7,30,1.3599999999999999,27,1.23,223,160,4,11,2,5,7,9,2,4,1,0.33,2,0.67
526,横浜M,神戸,1094,J1,12,2019,05,18,61,17,22,7,33,10,3,8,6,1,4,43,2.05,34,1.62,271,211,2,8,1,10,4,7,4,6,9,3,3,1,13,26,6,8,7,13,26,6,35,1.67,35,1.67,281,223,4,6,6,5,3,6,7,5,9,3,5,1.67
527,F東京,札幌,1094,J1,12,2019,05,18,64,19,17,1,38,11,5,5,6,0,4,35,1.67,27,1.29,216,207,3,6,7,5,8,5,3,5,3,1,3,1,6,17,4,5,11,6,17,4,23,1.15,40,2,240,233,7,5,6,2,4,6,3,7,0,0,6,2
528,磐田,仙台,1094,J1,12,2019,05,18,38,28,34,15,30,7,9,6,5,4,3,32,1.45,25,1.1400000000000001,244,176,7,3,10,2,6,8,7,1,3,1,5,1.67,14,11,2,5,11,14,11,2,18,1,35,1.94,189,234,4,10,4,0,2,6,4,6,3,1,7,2.33
529,鹿島,松本,1094,J1,12,2019,05,18,79,12,9,5,33,10,3,7,4,3,2,31,1.55,27,1.35,277,153,6,3,7,4,2,10,7,1,3,1,3,1,12,20,4,8,10,12,20,4,21,0.95,36,1.6400000000000001,207,227,7,9,6,0,4,7,7,4,4,1.33,9,3
530,大分,清水,1094,J1,12,2019,05,18,68,16,16,3,25,7,4,9,3,3,4,23,1.15,28,1.04,148,228,6,7,5,2,6,5,6,3,3,1,2,0.67,17,12,3,3,14,17,12,3,26,1.03,45,2.25,203,248,4,11,1,4,2,3,7,8,5,1.67,5,1.67
531,G大阪,C大阪,1094,J1,12,2019,05,18,32,25,43,16,32,10,2,6,4,0,5,26,1.44,23,1.28,204,223,3,6,8,1,3,10,2,3,5,1.67,2,0.67,10,42,13,3,4,10,42,13,30,1.05,20,1,185,230,4,5,8,3,8,7,4,1,4,1.33,6,2
532,鹿児島,横浜C,1094,J2,14,2019,05,18,40,22,38,16,27,8,3,7,4,1,4,28,1.56,25,1.3900000000000001,178,162,4,8,2,4,5,5,5,3,1,0.33,5,1.67,14,20,6,2,11,14,20,6,25,1.32,37,1.95,163,227,5,8,2,4,2,4,9,4,4,1.33,4,1.33
533,水戸,柏,1094,J2,14,2019,05,19,38,26,36,2,30,8,6,8,4,3,5,37,1.6800000000000002,33,1.05,269,238,5,5,6,6,5,5,8,4,8,2.67,4,1.33,6,30,9,3,7,6,30,9,35,1.8399999999999999,28,1.47,218,195,2,9,2,6,5,5,4,5,3,1,4,1.33
534,徳島,山形,1094,J2,14,2019,05,19,19,21,60,12,44,13,5,4,5,4,2,36,1.6400000000000001,18,0.82,214,180,3,9,4,6,9,10,2,1,4,1.33,2,0.67,1,26,6,8,8,1,26,6,21,0.95,22,1,222,186,9,9,1,3,8,9,3,2,2,0.67,4,1.33
535,福岡,甲府,1094,J2,14,2019,05,18,22,25,53,20,40,12,4,6,5,2,4,25,1.1400000000000001,19,0.86,176,163,4,12,5,1,9,8,4,1,6,2,2,0.67,7,35,8,11,3,7,35,8,31,1.41,25,1.1400000000000001,168,235,4,8,7,3,7,9,3,3,2,0.67,2,0.67
536,大宮,栃木,1094,J2,14,2019,05,18,79,12,9,3,29,8,5,9,4,3,3,21,0.95,26,1.18,199,213,7,11,3,1,7,9,4,2,5,1.67,4,1.33,18,33,9,6,7,18,33,9,22,1,20,0.91,209,157,8,7,6,1,8,9,4,1,7,2.33,5,1.67
537,新潟,愛媛,1094,J2,14,2019,05,18,70,18,12,10,31,7,10,5,4,5,3,30,1.3599999999999999,27,1.23,223,160,4,11,2,5,7,9,2,4,1,0.33,2,0.67,21,18,4,6,12,21,18,4,21,0.95,29,1.32,157,225,10,7,2,3,6,7,6,3,0,0,1,0.33
538,鳥栖,G大阪,1092,J1,11,2019,05,11,20,18,62,18,17,4,5,7,3,3,3,19,1.19,22,1.38,120,153,7,3,2,4,4,5,5,2,7,2.33,7,2.33,15,32,10,2,6,15,32,10,26,1.44,23,1.28,204,223,3,6,8,1,3,10,2,3,5,1.67,2,0.67
539,C大阪,横浜M,1092,J1,11,2019,05,11,30,23,47,11,42,13,3,4,5,2,2,30,1.05,20,1,185,230,4,5,8,3,8,7,4,1,4,1.33,6,2,6,33,10,3,8,6,33,10,43,2.05,34,1.62,271,211,2,8,1,10,4,7,4,6,9,3,3,1
540,松本,札幌,1092,J1,11,2019,05,12,16,15,69,12,20,4,8,10,3,2,4,21,0.95,36,1.6400000000000001,207,227,7,9,6,0,4,7,7,4,4,1.33,9,3,5,17,4,5,11,5,17,4,23,1.15,40,2,240,233,7,5,6,2,4,6,3,7,0,0,6,2
541,仙台,広島,1092,J1,11,2019,05,12,17,19,64,17,11,2,5,11,0,3,6,18,1,35,1.94,189,234,4,10,4,0,2,6,4,6,3,1,7,2.33,7,25,7,4,7,7,25,7,27,1.05,22,1.22,202,181,3,8,3,4,7,5,3,3,4,1.33,3,1
542,清水,川崎,1092,J1,11,2019,05,12,12,11,77,16,12,3,3,14,2,0,8,26,1.03,45,2.25,203,248,4,11,1,4,2,3,7,8,5,1.67,5,1.67,4,53,17,2,1,4,53,17,59,2.95,18,0.09,320,139,2,2,3,13,7,8,5,0,7,2.33,2,0.67
543,F東京,磐田,1092,J1,11,2019,05,12,73,16,11,1,38,11,5,5,6,0,4,35,1.67,27,1.29,216,207,3,6,7,5,8,5,3,5,3,1,3,1,14,30,7,9,6,14,30,7,32,1.45,25,1.1400000000000001,244,176,7,3,10,2,6,8,7,1,3,1,5,1.67
544,神戸,鹿島,1092,J1,11,2019,05,12,22,17,61,13,26,6,8,7,3,4,5,35,1.67,35,1.67,281,223,4,6,6,5,3,6,7,5,9,3,5,1.67,8,33,10,3,7,8,33,10,31,1.55,27,1.35,277,153,6,3,7,4,2,10,7,1,3,1,3,1
545,名古屋,浦和,1092,J1,11,2019,05,12,58,19,23,2,33,10,3,5,6,1,2,30,1.67,19,1.06,174,152,3,6,6,3,6,7,3,2,6,2,4,1.33,9,30,9,3,7,9,30,9,26,1.37,34,1.79,172,240,6,4,6,3,4,5,5,5,2,0.67,6,2
546,湘南,大分,1092,J1,11,2019,05,12,29,25,46,10,9,2,3,13,1,2,6,14,0.78,31,1.72,130,236,9,4,5,0,3,7,1,7,0,0,5,1.67,3,25,7,4,9,3,25,7,23,1.15,28,1.04,148,228,6,7,5,2,6,5,6,3,3,1,2,0.67
547,長崎,新潟,1092,J2,13,2019,05,11,26,27,47,12,40,11,7,4,7,2,1,30,1.3599999999999999,23,1.05,217,205,4,8,8,2,7,9,4,2,4,1.33,6,2,8,31,7,10,5,8,31,7,30,1.3599999999999999,27,1.23,223,160,4,11,2,5,7,9,2,4,1,0.33,2,0.67
548,東京V,福岡,1092,J2,13,2019,05,11,54,28,18,13,31,8,7,7,4,3,3,26,1.18,22,1,181,199,7,8,4,3,8,8,4,2,2,0.67,2,0.67,18,40,12,4,6,18,40,12,25,1.1400000000000001,19,0.86,176,163,4,12,5,1,9,8,4,1,6,2,2,0.67
549,琉球,水戸,1092,J2,13,2019,05,11,20,23,57,9,23,6,5,11,2,4,4,32,1.45,38,1.73,218,227,5,10,4,3,3,9,5,5,9,3,4,1.33,1,30,8,6,8,1,30,8,37,1.6800000000000002,33,1.05,269,238,5,5,6,6,5,5,8,4,8,2.67,4,1.33
550,札幌,神戸,1090,J1,10,2019,05,04,56,17,27,7,17,4,5,11,1,3,6,23,1.15,40,2,240,233,7,5,6,2,4,6,3,7,0,0,6,2,12,26,6,8,7,12,26,6,35,1.67,35,1.67,281,223,4,6,6,5,3,6,7,5,9,3,5,1.67
551,松本,C大阪,1090,J1,10,2019,05,04,34,30,36,11,20,4,8,10,3,2,4,21,0.95,36,1.6400000000000001,207,227,7,9,6,0,4,7,7,4,4,1.33,9,3,13,42,13,3,4,13,42,13,30,1.05,20,1,185,230,4,5,8,3,8,7,4,1,4,1.33,6,2
552,湘南,名古屋,1090,J1,10,2019,05,04,17,16,67,10,9,2,3,13,1,2,6,14,0.78,31,1.72,130,236,9,4,5,0,3,7,1,7,0,0,5,1.67,2,33,10,3,5,2,33,10,30,1.67,19,1.06,174,152,3,6,6,3,6,7,3,2,6,2,4,1.33
553,大分,鳥栖,1090,J1,10,2019,05,04,70,16,14,4,25,7,4,9,3,3,4,23,1.15,28,1.04,148,228,6,7,5,2,6,5,6,3,3,1,2,0.67,18,17,4,5,7,18,17,4,19,1.19,22,1.38,120,153,7,3,2,4,4,5,5,2,7,2.33,7,2.33
554,G大阪,F東京,1090,J1,10,2019,05,04,19,17,64,15,32,10,2,6,4,0,5,26,1.44,23,1.28,204,223,3,6,8,1,3,10,2,3,5,1.67,2,0.67,1,38,11,5,5,1,38,11,35,1.67,27,1.29,216,207,3,6,7,5,8,5,3,5,3,1,3,1
555,大宮,愛媛,1090,J2,12,2019,05,04,77,14,9,3,29,8,5,9,4,3,3,21,0.95,26,1.18,199,213,7,11,3,1,7,9,4,2,5,1.67,4,1.33,15,18,4,6,12,15,18,4,21,0.95,29,1.32,157,225,10,7,2,3,6,7,6,3,0,0,1,0.33
556,東京V,長崎,1090,J2,12,2019,05,05,32,30,38,16,31,8,7,7,4,3,3,26,1.18,22,1,181,199,7,8,4,3,8,8,4,2,2,0.67,2,0.67,10,40,11,7,4,10,40,11,30,1.3599999999999999,23,1.05,217,205,4,8,8,2,7,9,4,2,4,1.33,6,2
557,山形,岡山,1090,J2,12,2019,05,05,57,25,18,2,26,6,8,8,4,3,4,21,0.95,22,1,222,186,9,9,1,3,8,9,3,2,2,0.67,4,1.33,8,27,7,6,9,8,27,7,20,0.91,23,1.05,181,227,7,11,3,1,6,9,7,0,5,1.67,4,1.33
558,岐阜,琉球,1090,J2,12,2019,05,05,18,22,60,21,31,9,4,4,4,3,1,29,1.71,19,1.12,144,173,3,6,2,6,6,5,4,2,5,1.67,4,1.33,7,23,6,5,11,7,23,6,32,1.45,38,1.73,218,227,5,10,4,3,3,9,5,5,9,3,4,1.33
559,徳島,栃木,1090,J2,12,2019,05,05,58,27,15,14,44,13,5,4,5,4,2,36,1.6400000000000001,18,0.82,214,180,3,9,4,6,9,10,2,1,4,1.33,2,0.67,20,33,9,6,7,20,33,9,22,1,20,0.91,209,157,8,7,6,1,8,9,4,1,7,2.33,5,1.67
560,新潟,山口,1090,J2,12,2019,05,04,57,24,19,11,31,7,10,5,4,5,3,30,1.3599999999999999,27,1.23,223,160,4,11,2,5,7,9,2,4,1,0.33,2,0.67,17,19,5,4,13,17,19,5,23,1.05,39,1.77,230,257,7,9,5,1,3,5,10,4,5,1.67,4,1.33
